Date,High,Low,Close,Open
2021-04-08,16484.2,16340.9,16411.25,16415.55
2021-04-09,16403.7,16142.1,16301.85,16227.7
2021-04-10,16404.55,16197.3,16240.05,16248.9
2021-04-11,16318.75,15992.6,16167.1,16270.05
2021-04-12,16041.95,15735.75,15808,16021.1
2021-04-13,16083.6,15740.85,15782.15,15977
2021-04-14,15977.95,15739.65,15842.3,15845.1
2021-04-15,16284.25,15900.8,16259.3,15912.6
2021-04-16,16399.8,16211.2,16240.3,16318.15
2021-04-17,15984.75,15775.2,15809.4,15917.4
2021-04-18,16283.05,16003.85,16266.15,16043.8
2021-04-19,16414.7,16185.75,16214.7,16290.95
2021-04-20,16262.8,16078.6,16125.15,16225.55
2021-04-21,16223.35,16006.95,16025.8,16196.35
2021-04-22,16204.45,15903.7,16170.15,16105
2021-04-23,16370.6,16221.95,16352.45,16296.6
2021-04-24,16695.5,16506.15,16661.4,16527.9
2021-04-25,16690.75,16521.9,16584.55,16578.45
2021-04-26,16649.2,16438.85,16522.75,16594.4
2021-04-27,16646.4,16443.05,16628,16481.65
2021-04-28,16793.85,16567.9,16584.3,16761.65
2021-04-29,16610.95,16444.55,16569.55,16530.7
2021-04-30,16487.25,16347.1,16416.35,16469.6
2021-05-01,16514.3,16293.35,16356.25,16474.95
2021-05-02,16492.8,16243.85,16478.1,16263.85
2021-05-03,16324.7,16172.6,16201.8,16283.95
2021-05-04,15886.15,15684,15774.4,15877.55
2021-05-05,15858,15659.45,15732.1,15674.25
2021-05-06,15783.65,15678.9,15692.15,15729.25
2021-05-07,15863.15,15335.1,15360.6,15832.25
2021-05-08,15400.4,15183.4,15293.5,15272.65
2021-05-09,15382.5,15191.1,15350.15,15334.5
2021-05-10,15707.25,15419.85,15638.8,15455.95
2021-05-11,15565.4,15385.95,15413.3,15545.65
2021-05-12,15628.45,15367.5,15556.65,15451.55
2021-05-13,15749.25,15619.45,15699.25,15657.4
2021-05-14,15927.45,15815.5,15832.05,15926.2
2021-05-15,15892.1,15710.15,15850.2,15757.45
2021-05-16,15861.6,15687.8,15799.1,15701.7
2021-05-17,15890,15728.85,15780.25,15774.5
2021-05-18,15793.95,15511.05,15752.05,15703.7
2021-05-19,15852.35,15661.8,15835.35,15710.5
2021-05-20,16025.75,15785.45,15810.85,15909.15
2021-05-21,16011.35,15800.9,15989.8,15818.2
2021-05-22,16150.5,16045.95,16132.9,16113.75
2021-05-23,16275.5,16157.9,16220.6,16273.65
2021-05-24,16248.55,16115.5,16216,16136.15
2021-05-25,16158.75,16031.15,16058.3,16126.2
2021-05-26,16140,15950.15,15966.65,16128.2
2021-05-27,16070.85,15858.2,15938.65,16018.85
2021-05-28,16066.95,15927.3,16049.2,16010.8
2021-05-29,16287.95,16142.2,16278.5,16151.4
2021-05-30,16359.5,16187.05,16340.55,16187.05
2021-05-31,16588,16490.95,16520.85,16562.8
2021-06-01,16626.95,16483.9,16605.25,16523.55
2021-06-02,16752.25,16610.9,16719.45,16661.25
2021-06-03,16706.05,16564.25,16631,16662.55
2021-06-04,16636.1,16463.3,16483.85,16632.9
2021-06-05,16653.45,16438.75,16641.8,16475.35
2021-06-06,16947.65,16746.25,16929.6,16774.85
2021-06-07,17172.8,17018.15,17158.25,17079.5
2021-06-08,17356.25,17154.8,17340.05,17243.2
2021-06-09,17390.15,17215.85,17345.45,17310.15
2021-06-10,17407.5,17225.85,17388.15,17349.25
2021-06-11,17490.7,17161.25,17382,17463.1
2021-06-12,17474.4,17348.75,17397.5,17423.65
2021-06-13,17548.8,17359.75,17525.1,17401.5
2021-06-14,17566.1,17442.8,17534.75,17566.1
2021-06-15,17719.3,17631.95,17659,17711.65
2021-06-16,17724.65,17597.85,17698.15,17659.65
2021-06-17,17839.1,17764.05,17825.25,17797.2
2021-06-18,17965.95,17833.35,17944.25,17868.15
2021-06-19,17968.45,17852.05,17956.5,17898.65
2021-06-20,17992.2,17710.75,17758.45,17966.55
2021-06-21,17690.05,17467.35,17490.7,17682.9
2021-06-22,17625.55,17345.2,17577.5,17357.35
2021-06-23,17623.65,17499.25,17604.95,17525.45
2021-06-24,17726.5,17487.45,17522.45,17679
2021-06-25,17685.85,17519.35,17558.9,17619.3
2021-06-26,17380.15,17166.2,17312.9,17188.65
2021-06-27,17777.65,17401.5,17759.3,17414.95
2021-06-28,17695.6,17468.45,17542.8,17485.7
2021-06-29,17643.85,17476.45,17539.45,17598.4
2021-06-30,17683.15,17540.35,17665.8,17546.45
2021-07-01,17764.65,17587.65,17655.6,17695.7
2021-07-02,17650.75,17484.3,17624.4,17519.4
2021-07-03,17807.65,17691.95,17798.75,17748.15
2021-07-04,17925.95,17786,17833.35,17923.35
2021-07-05,17980.55,17889.15,17936.35,17890.85
2021-07-06,18088.3,18015.45,18070.05,18044.45
2021-07-07,18091.55,17771.15,18003.75,17771.15
2021-07-08,18096.15,17861.5,17877.4,18046.35
2021-07-09,17820.05,17497.25,17530.85,17796.8
2021-07-10,17667.2,17429.7,17622.25,17540.65
2021-07-11,17919.3,17744.4,17816.25,17770.4
2021-07-12,17838.7,17663.6,17718.35,17766.35
2021-07-13,17722.75,17532.45,17629.8,17609.65
2021-07-14,17642.15,17291.65,17327.35,17593.85
2021-07-15,17196.4,16978.3,17016.3,17156.3
2021-07-16,17176.45,16942.35,17007.4,17110.9
2021-07-17,17037.6,16820.4,16858.6,16870.55
2021-07-18,17026.05,16788.6,16818.1,16993.6
2021-07-19,17187.1,16747.7,17094.35,16798.05
2021-07-20,17114.65,16855.55,16887.35,17102.1
2021-07-21,17287.3,17117.3,17274.3,17147.45
2021-07-22,17428.8,17315.65,17331.8,17379.25
2021-07-23,17337.35,17216.95,17314.65,17287.2
2021-07-24,17280.15,17064.7,17241,17094.35
2021-07-25,17261.8,16950.3,16983.55,17256.05
2021-07-26,17142.35,16960.05,17123.6,17025.55
2021-07-27,17112.35,16956.95,17014.35,17087.35
2021-07-28,17348.55,17169.75,17185.7,17322.3
2021-07-29,17328.55,17098.55,17311.8,17144.8
2021-07-30,17527.8,17434.05,17486.95,17438.75
2021-07-31,17607.6,17472.85,17512.25,17568.15
2021-08-01,17584.15,17421,17563.95,17423.1
2021-08-02,17670.15,17520.75,17576.3,17622.85
2021-08-03,17777.55,17707.4,17730.75,17736.35
2021-08-04,17811.5,17637,17656.35,17808.3
2021-08-05,17783.9,17654.5,17736.95,17771.4
2021-08-06,17838.9,17723.7,17786.8,17756.4
2021-08-07,18022.8,17899.9,18012.2,17910.2
2021-08-08,18175.8,18060.15,18145.4,18130.7
2021-08-09,18178.75,18048.65,18082.85,18177.9
2021-08-10,18106.3,17959.2,18052.7,17968.35
2021-08-11,18135.1,18017.15,18117.15,18053.4
2021-08-12,18255.5,18064.75,18202.8,18211.75
2021-08-13,18296.4,18117.5,18157,18288.25
2021-08-14,18103.1,17969.4,18028.2,18044.35
2021-08-15,18362.3,18259.35,18349.7,18272.35
2021-08-16,18399.45,18311.4,18329.15,18376.4
2021-08-17,18427.95,18282,18403.4,18362.75
2021-08-18,18442.15,18344.15,18409.65,18398.25
2021-08-19,18417.6,18312.95,18343.9,18358.7
2021-08-20,18394.6,18209.8,18307.65,18382.95
2021-08-21,18262.3,18133.35,18159.95,18246.4
2021-08-22,18261.85,18137.7,18244.2,18179.15
2021-08-23,18325.4,18246,18267.25,18325.2
2021-08-24,18529.7,18294.25,18484.1,18326.1
2021-08-25,18534.9,18445.1,18512.75,18528.45
2021-08-26,18614.25,18365.6,18562.75,18430.55
2021-08-27,18678.1,18552.15,18618.05,18552.45
2021-08-28,18816.05,18616.55,18758.35,18625.7
2021-08-29,18887.6,18778.2,18812.5,18871.95
2021-08-30,18781.95,18639.2,18696.1,18752.4
2021-08-31,18728.6,18591.35,18701.05,18719.55
2021-09-01,18654.9,18577.9,18642.75,18600.65
2021-09-02,18668.3,18528.4,18560.5,18638.85
2021-09-03,18625,18536.95,18609.35,18570.85
2021-09-04,18664.7,18410.1,18496.6,18662.4
2021-09-05,18521.55,18345.7,18497.15,18402.15
2021-09-06,18617.25,18490.2,18608,18524.4
2021-09-07,18696.1,18632.9,18660.3,18671.25
2021-09-08,18652.9,18387.7,18414.9,18614.4
2021-09-09,18440.95,18255.15,18269,18319.1
2021-09-10,18431.65,18244.55,18420.45,18288.1
2021-09-11,18404.9,18202.65,18385.3,18340.3
2021-09-12,18473.35,18162.75,18199.1,18435.15
2021-09-13,18318.75,18068.6,18127.35,18288.8
2021-09-14,18050.45,17779.5,17806.8,17977.65
2021-09-15,18084.1,17774.25,18014.6,17830.4
2021-09-16,18149.25,17967.45,18132.3,18089.8
2021-09-17,18173.1,18068.35,18122.5,18084.75
2021-09-18,18229.7,17992.8,18191,18045.7
2021-09-19,18265.25,18080.3,18105.3,18259.1
2021-09-20,18215.15,18086.5,18197.45,18131.7
2021-09-21,18251.95,18149.8,18232.55,18163.2
2021-09-22,18243,18020.6,18042.95,18230.65
2021-09-23,18120.3,17892.6,17992.15,18101.95
2021-09-24,18047.4,17795.55,17859.45,18008.05
2021-09-25,18141.4,17936.15,18101.2,17952.55
2021-09-26,18127.6,17856,17914.15,18121.3
2021-09-27,17976.35,17824.35,17895.7,17924.25
2021-09-28,17945.8,17761.65,17858.2,17920.85
2021-09-29,17999.35,17774.25,17956.6,17867.5
2021-09-30,18049.65,17853.65,17894.85,18033.15
2021-10-01,18072.05,17886.95,18053.3,17922.8
2021-10-02,18183.75,18032.45,18165.35,18074.3
2021-10-03,18155.2,18063.75,18107.85,18119.8
2021-10-04,18145.45,18016.2,18027.65,18115.6
2021-10-05,18162.6,18063.45,18118.55,18118.45
2021-10-06,18201.25,18078.65,18118.3,18183.95
2021-10-07,18100.6,17846.15,17891.95,18093.35
2021-10-08,17884.75,17493.55,17604.35,17877.2
2021-10-09,17709.15,17405.55,17648.95,17541.95
2021-10-10,17735.7,17537.55,17662.15,17731.45
2021-10-11,17972.2,17353.4,17616.3,17811.6
2021-10-12,17653.9,17445.95,17610.4,17517.1
2021-10-13,17870.3,17584.2,17854.05,17721.75
2021-10-14,17823.7,17698.35,17764.6,17818.55
2021-10-15,17811.15,17652.55,17721.5,17790.1
2021-10-16,17898.7,17744.15,17871.7,17750.3
2021-10-17,17916.9,17779.8,17893.45,17885.5
2021-10-18,17876.95,17801,17856.5,17847.55
2021-10-19,17880.7,17719.75,17770.9,17859.1
2021-10-20,17954.55,17800.05,17929.85,17840.35
2021-10-21,18034.1,17853.8,18015.85,17896.6
2021-10-22,18134.75,18000.65,18035.85,18094.75
2021-10-23,18034.25,17884.6,17944.2,17974.85
2021-10-24,18004.35,17818.4,17844.6,17965.55
2021-10-25,17924.9,17800.3,17826.7,17905.8
2021-10-26,17772.5,17529.45,17554.3,17755.35
2021-10-27,17620.05,17455.4,17511.25,17574.65
2021-10-28,17599.75,17421.8,17465.8,17591.35
2021-10-29,17451.6,17299,17392.7,17428.6
2021-10-30,17440.45,17255.2,17303.95,17383.25
2021-10-31,17467.75,17345.25,17450.9,17360.1
2021-11-01,17445.8,17306,17321.9,17421.5
2021-11-02,17644.75,17427.7,17594.35,17451.25
2021-11-03,17799.95,17671.95,17711.45,17680.35
2021-11-04,17766.5,17602.25,17754.4,17665.75
2021-11-05,17772.35,17573.6,17589.6,17772.05
2021-11-06,17451.5,17324.35,17412.9,17443.8
2021-11-07,17529.9,17113.45,17154.3,17421.9
2021-11-08,17224.65,16987.1,17043.3,17160.55
2021-11-09,17211.35,16938.9,16972.15,17166.45
2021-11-10,17062.45,16850.15,16985.6,16994.65
2021-11-11,17145.8,16958.15,17100.05,17111.8
2021-11-12,17066.6,16828.35,16988.4,17066.6
2021-11-13,17127.7,17016,17107.5,17060.4
2021-11-14,17207.25,17107.85,17151.9,17177.45
2021-11-15,17205.4,17045.3,17076.9,17097.4
2021-11-16,17109.45,16917.35,16945.05,17076.2
2021-11-17,17091,16918.55,16985.7,16984.3
2021-11-18,17061.75,16913.75,16951.7,17031.75
2021-11-19,17126.15,16940.6,17080.7,16977.3
2021-11-20,17381.6,17204.65,17359.75,17210.35
2021-11-21,17428.05,17312.75,17398.05,17427.95
2021-11-22,17570.55,17402.7,17557.05,17422.3
2021-11-23,17638.7,17502.85,17599.15,17533.85
2021-11-24,17694.1,17597.95,17624.05,17634.9
2021-11-25,17748.75,17655.15,17722.3,17704.8
2021-11-26,17825.75,17717.25,17812.4,17759.55
2021-11-27,17842.15,17729.65,17828,17807.3
2021-11-28,17863,17574.05,17706.85,17863
2021-11-29,17766.6,17610.2,17660.15,17766.6
2021-11-30,17666.15,17579.85,17618.75,17653.35
2021-12-01,17684.45,17584.35,17624.45,17638.6
2021-12-02,17663.2,17553.95,17624.05,17639.75
2021-12-03,17754.5,17612.5,17743.4,17707.55
2021-12-04,17807.45,17716.85,17769.25,17761.55
2021-12-05,17827.75,17711.2,17813.6,17767.3
2021-12-06,17931.6,17797.9,17915.05,17813.1
2021-12-07,18089.15,17885.3,18065,17950.4
2021-12-08,18180.25,18101.75,18147.65,18124.8
2021-12-09,18116.35,18042.4,18089.85,18113.8
2021-12-10,18267.45,18066.7,18255.8,18081
2021-12-11,18216.95,18055.45,18069,18117.3
2021-12-12,18286.95,18100.3,18264.4,18120.6
2021-12-13,18344.2,18229.65,18265.95,18303.4
2021-12-14,18326.75,18211.95,18315.1,18313.6
2021-12-15,18389.7,18270.4,18297,18357.8
2021-12-16,18342.75,18194.55,18314.8,18273.75
2021-12-17,18458.9,18287.9,18398.85,18339.3
2021-12-18,18432.35,18264.35,18286.5,18432.35
2021-12-19,18309,18115.35,18181.75,18300.45
2021-12-20,18297.2,18104.85,18129.95,18287.5
2021-12-21,18218.1,18060.4,18203.4,18186.15
2021-12-22,18335.25,18178.85,18314.4,18201.1
2021-12-23,18419.75,18324.2,18348,18362.9
